X,Y,BUILDINGS,USE,MATERIAL,NR_FLOORS,TYPE,VALUE_MIN,VALUE_MAX,PEOPLE_MIN,PEOPLE_MAX,COMMUNE,ADMIN_UNIT,Area,Use_Type,XCOORD,YCOORD,station,x,y
384215.594972602,5149840.45797762,_1624,House,Masonary_wood,3,MA_3,412372,580805,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,194,1,384215.594973,5149840.457978,Sem25,13.4912597071873,46.4921822676413
384221.188565899,5149818.6634575,_1625,House,Masonary_wood,3,MA_3,234923,330878,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,110,1,384221.188566,5149818.663457,Sem25,13.4913379922578,46.4919871557772
384232.96209396,5149834.53859017,_1627,House,Masonary_wood,3,MA_3,375099,528308,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,176,1,384232.962094,5149834.53859,Sem25,13.49148740404,46.4921319986604
384243.446455917,5149827.05536909,_1628,House,Masonary_wood,3,MA_3,303043,426821,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,142,1,384243.446456,5149827.055369,Sem25,13.4916258348549,46.4920664777533
384266.25580777,5149833.22549691,_1630,House,Masonary_wood,3,MA_3,232030,326802,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,109,1,384266.255808,5149833.225497,Sem25,13.4919214142578,46.4921259055893
384263.326596541,5149846.06528799,_1631,House,Masonary_wood,3,MA_3,557906,785783,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,262,1,384263.326597,5149846.065288,Sem25,13.4918800647246,46.4922409148581
384268.687118211,5149812.46399883,_1632,House,Masonary_wood,3,MA_3,452798,637744,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,213,1,384268.687118,5149812.463999,Sem25,13.4919582482357,46.4919395435737
384253.342889969,5149971.26745458,_1634,House,Masonary,3,MA_3,313967,442208,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,147,1,384253.34289,5149971.267455,Sem25,13.491718871359,46.4933655738067
384271.427642528,5149986.75454589,_1635,House,Masonary,3,MA_3,420755,592612,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,198,1,384271.427643,5149986.754546,Sem25,13.4919505964096,46.4935080094083
384262.005414989,5149941.89842954,_1636,House,Masonary_wood,2,MA_2,288563,406427,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,203,1,384262.005415,5149941.89843,Sem25,13.4918390173754,46.4931028453129
384274.470680276,5149932.37442443,_1637,House,Masonary_wood,2,MA_2,190891,268861,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,134,1,384274.47068,5149932.374424,Sem25,13.4920037615081,46.4930193044825
384269.577999687,5149909.9019628,_1638,Restaurant,Masonary,3,MA_3,691622,988032,0,0,Malborghetto_Valbruna,MalborghettoValbrunaB1,299,3,384269.578,5149909.901963,Sem25,13.4919456179866,46.4928162918035
384312.433504519,5149924.34702888,_1639,House,Masonary,2,MA_2,254538,358504,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,179,1,384312.433505,5149924.347029,Sem25,13.4925002690002,46.4929536064764
384327.181152905,5149918.43886764,_1640,House,Masonary,3,MA_3,325459,458394,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,153,1,384327.181153,5149918.438868,Sem25,13.4926938434899,46.49290298631
384293.430873115,5149909.89526661,_1641,Holiday_apartment,Masonary_wood,3,MA_3,424182,597440,0,15,Malborghetto_Valbruna,MalborghettoValbrunaB1,199,1,384293.430873,5149909.895267,Sem25,13.4922563309102,46.4928203286248
384316.559279166,5149907.64436128,_1642,House,Masonary,2,MA_2,152582,214905,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,107,1,384316.559279,5149907.644361,Sem25,13.4925581648449,46.4928040502894
384346.864819907,5149928.5501427,_1643,House,Masonary_wood,2,MA_2,215551,303593,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,152,1,384346.86482,5149928.550143,Sem25,13.4929477332289,46.4929973311937
384332.897793703,5149903.35385246,_1644,House,Masonary,3,MA_3,287608,405081,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,135,1,384332.897794,5149903.353852,Sem25,13.4927720594819,46.4927682562704
384347.594098427,5149902.25308473,_1645,House,Masonary,3,MA_3,216763,305300,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,102,1,384347.594098,5149902.253085,Sem25,13.4929637693397,46.4927608762863
384329.712426411,5149887.11241385,_1646,House,Masonary,2,MA_2,158692,223509,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,112,1,384329.712426,5149887.112414,Sem25,13.4927346039554,46.4926215941426
384341.70639732,5149888.34000943,_1647,House,Masonary,3,MA_3,362836,511036,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,170,1,384341.706397,5149888.340009,Sem25,13.4928905336483,46.4926346972886
384374.412831026,5149883.3879931,_1648,House,Masonary,1,MA_1,140919,198477,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,198,1,384374.412831,5149883.387993,Sem25,13.4933178021317,46.4925957607599
384367.110644476,5149835.55456904,_1650,House,Masonary,3,MA_3,182558,257124,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,86,1,384367.110644,5149835.554569,Sem25,13.4932345701735,46.4921641765082
384307.314318548,5149852.21883091,_1651,House,Masonary_wood,3,MA_3,1024654,1443174,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,481,1,384307.314319,5149852.218831,Sem25,13.4924515196658,46.4923038299787
384307.46647989,5149875.88828704,_1652,House,Masonary_wood,3,MA_3,379693,534779,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,178,1,384307.46648,5149875.888287,Sem25,13.4924476165557,46.4925167970931
384322.11524553,5149874.30877581,_1653,House,Masonary,3,MA_3,248176,349543,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,117,1,384322.115246,5149874.308776,Sem25,13.4926388253452,46.4925051024854
384335.521588455,5149852.57885608,_1654,House,Masonary,3,MA_3,513902,723805,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,241,1,384335.521588,5149852.578856,Sem25,13.4928188591157,46.4923119121574
384343.558364294,5149821.19684353,_1656,House,Masonary,3,MA_3,240164,338258,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,113,1,384343.558364,5149821.196844,Sem25,13.4929313467642,46.4920309652157
384278.808825888,5149885.99673185,_1657,House,Masonary_wood,3,MA_3,381747,537672,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,179,1,384278.808826,5149885.996732,Sem25,13.492071805518,46.4926028153529
384280.198016546,5149874.52718081,_1658,House,Masonary_wood,3,MA_3,255639,360055,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,120,1,384280.198017,5149874.527181,Sem25,13.4920927537442,46.4924998687904
384286.890417861,5149843.17611767,_1660,House,Masonary_wood,3,MA_3,536579,755745,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,252,1,384286.890418,5149843.176118,Sem25,13.4921877259828,46.4922189701539
384297.518866338,5149830.51280078,_1661,House,Masonary_wood,2,MA_2,285157,401630,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,201,1,384297.518866,5149830.512801,Sem25,13.4923293211338,46.4921068706833
384319.497785161,5149821.1900608,_1662,House,Masonary_wood,2,MA_2,210741,296818,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,148,1,384319.497785,5149821.190061,Sem25,13.4926179360189,46.4920267733542
384308.569214305,5149788.29001785,_1663,House,Masonary_wood,2,MA_2,198458,279518,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,140,1,384308.569214,5149788.290018,Sem25,13.4924837607248,46.4917289133048
384264.837149632,5149743.65021448,_1664,House,Masonary_wood,3,MA_3,615140,866395,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,289,1,384264.83715,5149743.650214,Sem25,13.4919252141873,46.4913198027842
384279.694432916,5149771.50825377,_1665,House,Masonary_wood,4,MA_3,1362551,1919085,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,480,1,384279.694433,5149771.508254,Sem25,13.4921118142438,46.4915729781584
384291.567897394,5149756.33748759,_1667,Garage,Masonary,1,MA_1,18225,25235,0,0,Malborghetto_Valbruna,MalborghettoValbrunaB1,70,1,384291.567897,5149756.337488,Sem25,13.4922702487143,46.4914385344408
384294.065449084,5149735.98978772,_1668,House,Masonary_wood,3,MA_3,307172,432636,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,144,1,384294.065449,5149735.989788,Sem25,13.4923078409421,46.4912559063594
384337.823372301,5149742.51912585,_1669,House,Masonary_wood,3,MA_3,186781,263072,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,88,1,384337.823372,5149742.519126,Sem25,13.4928761994143,46.4913221606066
384339.725367107,5149725.23313485,_1670,House,Masonary_wood,3,MA_3,247126,348065,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,116,1,384339.725367,5149725.233135,Sem25,13.4929052709463,46.4911669745715
384302.892207892,5149708.725699,_1671,House,Masonary_wood,3,MA_3,276258,389096,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,130,1,384302.892208,5149708.725699,Sem25,13.4924295951506,46.4910121422139
384332.984042995,5149699.99438582,_1672,House,Masonary_wood,3,MA_3,270244,380625,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,127,1,384332.984043,5149699.994386,Sem25,13.4928237335483,46.4909387581332
384361.08322362,5149642.20797108,_1673,House,Masonary_wood,3,MA_3,292889,412520,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,138,1,384361.083224,5149642.207971,Sem25,13.493204105455,46.4904237088065
384367.351304297,5149621.55054374,_1674,House,Masonary_wood,2,MA_2,365732,515116,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,258,1,384367.351304,5149621.550544,Sem25,13.4932908839359,46.4902389410095
384298.661880399,5149688.81185593,_1675,House,Masonary_wood,3,MA_3,214075,301514,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,101,1,384298.66188,5149688.811856,Sem25,13.4923794434076,46.4908322619072
384325.77659261,5149668.36937975,_1677,House,Masonary_wood,2,MA_2,134986,190121,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,95,1,384325.776593,5149668.36938,Sem25,13.492737712692,46.4906530079672
384294.784516842,5149669.35191954,_1678,House,Masonary_wood,3,MA_3,250245,352457,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,117,1,384294.784517,5149669.35192,Sem25,13.4923337767154,46.490656525743
384309.700408659,5149650.39057308,_1679,Hotel,Masonary_wood,4,MA_3,704388,1006269,0,33,Malborghetto_Valbruna,MalborghettoValbrunaB1,229,1,384309.700409,5149650.390573,Sem25,13.4925327797863,46.4904885023056
384308.495930856,5149609.48792582,_1682,House,Masonary_wood,3,MA_3,640232,901736,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,301,1,384308.495931,5149609.487926,Sem25,13.4925272595228,46.4901203168788
384258.766860261,5149644.8404416,_1683,House,Masonary_wood,3,MA_3,174435,245683,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,82,1,384258.76686,5149644.840442,Sem25,13.4918707201748,46.4904298232197
384260.844570513,5149619.0686939,_1684,House,Masonary,2,MA_2,177837,250475,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,125,1,384260.844571,5149619.068694,Sem25,13.4919041933206,46.4901983259643
384273.621516624,5149613.55633686,_1685,House,Masonary_wood,3,MA_3,463860,653324,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,218,1,384273.621517,5149613.556337,Sem25,13.4920719906507,46.4901509290195
384328.897971111,5149587.53838026,_1688,House,Masonary_wood,3,MA_3,333029,469055,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,156,1,384328.897971,5149587.53838,Sem25,13.4927984624495,46.4899263517366
384289.102039513,5149572.51732473,_1691,House,Masonary_wood,2,MA_2,156165,219950,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,110,1,384289.10204,5149572.517325,Sem25,13.4922838367387,46.4897843823828
384260.954355036,5149573.08111113,_1692,House,Masonary_wood,2,MA_2,387228,545391,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,273,1,384260.954355,5149573.081111,Sem25,13.4919170607744,46.4897846199384
384248.916973135,5149551.14506864,_1693,House,Masonary_wood,3,MA_3,319982,450679,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,150,1,384248.916973,5149551.145069,Sem25,13.4917657248289,46.4895852056431
384285.08437586,5149542.76818826,_1694,House,Masonary,2,MA_2,192266,270797,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,135,1,384285.084376,5149542.768188,Sem25,13.4922389020832,46.4895160557888
384305.696089553,5149537.99542076,_1695,House,Masonary,2,MA_2,120245,169359,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,85,1,384305.69609,5149537.995421,Sem25,13.4925085638231,46.4894766573418
384323.499155722,5149531.53930095,_1696,House,Masonary,2,MA_2,153395,216049,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,108,1,384323.499156,5149531.539301,Sem25,13.49274205998,46.4894216318629
384273.012907638,5149489.94487912,_1698,House,Masonary_wood,3,MA_3,690151,972043,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,324,1,384273.012908,5149489.944879,Sem25,13.4920948024536,46.4890387603064
384267.076267032,5149478.51044225,_1699,House,Masonary_wood,3,MA_3,337401,475213,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,158,1,384267.076267,5149478.510442,Sem25,13.4920203197256,46.4889348713014
384241.571273178,5149502.50543312,_1700,House,Masonary_wood,2,MA_2,225711,317902,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,159,1,384241.571273,5149502.505433,Sem25,13.4916821429451,46.4891463597223
384234.333827976,5149484.61094209,_1701,Garage,Masonary_wood,2,MA_2,64379,89140,0,0,Malborghetto_Valbruna,MalborghettoValbrunaB1,124,1,384234.333828,5149484.610942,Sem25,13.4915923245179,46.4889841294272
384216.066696511,5149450.31528377,_1703,House,Masonary_wood,3,MA_3,373980,526732,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,176,1,384216.066697,5149450.315284,Sem25,13.4913629231729,46.4886724516084
384171.908848453,5149399.0804463,_1705,House,Masonary_wood,3,MA_3,172250,242606,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,81,1,384171.908848,5149399.080446,Sem25,13.4908005113697,46.4882039308157
384138.555988909,5149385.76794474,_1706,House,Masonary_wood,3,MA_3,329740,464422,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,155,1,384138.555989,5149385.767945,Sem25,13.4903694029663,46.4880784314967
384117.097006858,5149356.41593245,_1707,House,Masonary_wood,3,MA_3,278203,391835,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,131,1,384117.097007,5149356.415932,Sem25,13.4900972077804,46.4878106776095
384092.554287441,5149326.76751848,_1708,Holiday_home,Masonary,3,MA_3,239639,337520,0,8,Malborghetto_Valbruna,MalborghettoValbrunaB1,113,1,384092.554287,5149326.767518,Sem25,13.4897849237368,46.4875397261042
384116.572383145,5149301.4885016,_1709,Holiday_home,Masonary,3,MA_3,326537,459911,0,11,Malborghetto_Valbruna,MalborghettoValbrunaB1,153,1,384116.572383,5149301.488502,Sem25,13.4901040507165,46.4873164358373
384110.011869998,5149264.85117645,_1710,House,Masonary_wood,2,MA_2,127783,179976,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,90,1,384110.01187,5149264.851176,Sem25,13.4900277236257,46.4869857018917
384088.055754343,5149248.62077203,_1711,House,Masonary_wood,3,MA_3,277911,391424,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,130,1,384088.055754,5149248.620772,Sem25,13.4897457926829,46.4868359095304
384218.012956941,5149329.86170405,_1714,House,Masonary,3,MA_3,177955,250641,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,84,1,384218.012957,5149329.861704,Sem25,13.4914182393853,46.4875891316123
384203.835257103,5149228.73453869,_1716,Holiday_home,Masonary_wood,4,MA_3,1254262,1766566,0,44,Malborghetto_Valbruna,MalborghettoValbrunaB1,442,1,384203.835257,5149228.734539,Sem25,13.4912587358831,46.4866769099258
384205.795539838,5149178.82321123,_1717,Holiday_home,Masonary,2,MA_2,463977,653489,0,16,Malborghetto_Valbruna,MalborghettoValbrunaB1,327,1,384205.79554,5149178.823211,Sem25,13.4912966848527,46.486228221981
384171.525079468,5149172.7597514,_1718,Holiday_home,Masonary_wood,3,MA_3,422506,595079,0,15,Malborghetto_Valbruna,MalborghettoValbrunaB1,198,1,384171.525079,5149172.759751,Sem25,13.4908518354975,46.4861677825704
384185.800271993,5149148.14362189,_1719,Holiday_home,Masonary,2,MA_2,229353,323032,0,8,Malborghetto_Valbruna,MalborghettoValbrunaB1,162,1,384185.800272,5149148.143622,Sem25,13.4910438885489,46.485948778364
384149.197373692,5149143.32987812,_1720,House,Masonary,2,MA_2,375313,528610,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,264,1,384149.197374,5149143.329878,Sem25,13.4905683519136,46.4858991800175
384168.040743639,5149232.78996694,_1721,Holiday_home,Masonary,2,MA_2,255569,359957,0,9,Malborghetto_Valbruna,MalborghettoValbrunaB1,180,1,384168.040744,5149232.789967,Sem25,13.4907915144381,46.4867072424064
384173.273014623,5149212.59371507,_1722,House,Masonary_wood,2,MA_2,152263,214455,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,107,1,384173.273015,5149212.593715,Sem25,13.4908646890092,46.4865264472469
384152.219306377,5149206.66338486,_1723,House,Masonary,2,MA_2,232462,327412,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,164,1,384152.219306,5149206.663385,Sem25,13.4905919479322,46.4864694761571
384146.685913975,5149227.11468962,_1724,Holiday_home,Masonary,2,MA_2,259871,366016,0,9,Malborghetto_Valbruna,MalborghettoValbrunaB1,183,1,384146.685914,5149227.11469,Sem25,13.4905147870547,46.486652513934
384113.108087518,5149215.22589395,_1725,House,Masonary_wood,3,MA_3,614535,865543,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,289,1,384113.108088,5149215.225894,Sem25,13.4900804069188,46.4865397832544
384121.52073777,5149192.52250624,_1726,House,Masonary,2,MA_2,184362,259665,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,130,1,384121.520738,5149192.522506,Sem25,13.4901956309447,46.4863369801699
384103.511852278,5149174.14503029,_1727,House,Masonary_wood,2,MA_2,257182,362228,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,181,1,384103.511852,5149174.14503,Sem25,13.4899656483863,46.4861685511134
384090.253556669,5149192.70509684,_1728,House,Masonary_wood,2,MA_2,147490,207732,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,104,1,384090.253557,5149192.705097,Sem25,13.4897883430711,46.48633324533
384088.074985147,5149212.06310122,_1729,Holiday_home,Masonary_wood,2,MA_2,142305,200430,0,5,Malborghetto_Valbruna,MalborghettoValbrunaB1,100,1,384088.074985,5149212.063101,Sem25,13.4897551472991,46.4865070237994
384124.646645339,5149155.92815221,_1730,House,Masonary_wood,2,MA_2,385561,543044,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,272,1,384124.646645,5149155.928152,Sem25,13.4902454547841,46.4860082985429
384157.175511788,5149516.95664189,_1733,Hotel,Concrete,4,RC_4,1339698,1913854,0,63,Malborghetto_Valbruna,MalborghettoValbrunaB1,435,1,384157.175512,5149516.956642,Sem25,13.4905792679721,46.4892618646315
384232.230695578,5149583.20424739,_1734,House,Masonary_wood,2,MA_2,348668,491082,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,246,1,384232.230696,5149583.204247,Sem25,13.4915404044761,46.4898707575344
384209.288994741,5149656.95848539,_1735,House,Masonary_wood,3,MA_3,553031,778917,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,260,1,384209.288995,5149656.958485,Sem25,13.4912232269146,46.490530341227
384238.150854091,5149654.80513707,_1736,House,Masonary_wood,3,MA_3,382173,538272,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,179,1,384238.150854,5149654.805137,Sem25,13.491599705816,46.4905159282547
384235.6170151,5149688.00026339,_1737,House,Masonary,2,MA_2,226738,319349,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,160,1,384235.617015,5149688.000263,Sem25,13.491558443052,46.4908141310309
384194.59838325,5149693.26792489,_1738,House,Masonary,3,MA_3,206481,290818,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,97,1,384194.598383,5149693.267925,Sem25,13.4910228368728,46.4908544721813
384167.410687062,5149683.71304839,_1739,House,Masonary_wood,3,MA_3,690082,971946,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,324,1,384167.410687,5149683.713048,Sem25,13.4906710770481,46.4907638386923
384239.56214001,5149760.23463801,_1740,House,Masonary,3,MA_3,753282,1060961,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaB1,354,1,384239.56214,5149760.234638,Sem25,13.4915918613161,46.4914646614224
384242.679902463,5149716.37220254,_1741,Hotel,Masonary_wood,3,MA_3,394718,563883,0,19,Malborghetto_Valbruna,MalborghettoValbrunaB1,171,1,384242.679902,5149716.372203,Sem25,13.4916433841375,46.4910705911393
384245.755235659,5149728.02678352,_1742,Hotel,Concrete,4,RC_4,386348,551925,0,18,Malborghetto_Valbruna,MalborghettoValbrunaB1,125,1,384245.755236,5149728.026784,Sem25,13.4916805434911,46.491175969305
